Positive,Negative,Game_name,Positive_Rate,Link
165,6,Super Ledgehop Double Laser,0.97,https://store.steampowered.com/app/787070/Super_Ledgehop_Double_Laser/
9,12,MMA Team Manager,0.47,https://store.steampowered.com/app/914180/MMA_Team_Manager/
12,4,BAFL  Brakes Are For Losers,0.81,https://store.steampowered.com/app/573070/BAFL__Brakes_Are_For_Losers/
998,316,Ben and Ed,0.76,https://store.steampowered.com/app/395200/Ben_and_Ed/
643,97,They Breathe,0.87,https://store.steampowered.com/app/294140/They_Breathe/
132,15,199X,0.9,https://store.steampowered.com/app/355270/199X/
137,6,Wolf  Rabbit,0.96,https://store.steampowered.com/app/757180/Wolf__Rabbit/
9438,2214,Mitosis The Game,0.81,https://store.steampowered.com/app/389570/Mitosis_The_Game/
147,4,BYTEPATH,0.98,https://store.steampowered.com/app/760330/BYTEPATH/
35,6,Time Tenshi 2,0.87,https://store.steampowered.com/app/490160/Time_Tenshi_2/
1591,450,Space Pirates And Zombies 2,0.78,https://store.steampowered.com/app/252470/Space_Pirates_And_Zombies_2/
266,76,Air Missions HIND,0.78,https://store.steampowered.com/app/423490/Air_Missions_HIND/
1076,341,Three Kingdoms The Last Warlord,0.76,https://store.steampowered.com/app/577230/Three_Kingdoms_The_Last_Warlord/
102,40,STAR WARS  XWing Special Edition,0.72,https://store.steampowered.com/app/354430/STAR_WARS__XWing_Special_Edition/
67,9,Final Directive,0.89,https://store.steampowered.com/app/777790/Final_Directive/
21,17,The 7th Guest 25th Anniversary Edition,0.57,https://store.steampowered.com/app/1044340/The_7th_Guest_25th_Anniversary_Edition/
14,4,Gardens Inc  From Rakes to Riches,0.83,https://store.steampowered.com/app/279420/Gardens_Inc__From_Rakes_to_Riches/
129,39,Regalia Of Men and Monarchs,0.77,https://store.steampowered.com/app/464150/Regalia_Of_Men_and_Monarchs/
25,2,Sword Art Online The Movie  Ordinal Scale,0.96,https://store.steampowered.com/app/895690/Sword_Art_Online_The_Movie__Ordinal_Scale/
38,8,MageQuit,0.84,https://store.steampowered.com/app/572220/MageQuit/
49,1,Pandamonia,0.98,https://store.steampowered.com/app/1004210/Pandamonia/
16,12,Racing Classics Drag Race Simulator,0.6,https://store.steampowered.com/app/1026110/Racing_Classics_Drag_Race_Simulator/
231,21,Battle Bruise,0.92,https://store.steampowered.com/app/618510/Battle_Bruise/
25,3,Guard of Wonderland,0.92,https://store.steampowered.com/app/924940/Guard_of_Wonderland/
484,153,Shadwen,0.76,https://store.steampowered.com/app/425210/Shadwen/
191,29,My 16 Lover,0.87,https://store.steampowered.com/app/962970/My_16_Lover/
14,5,Late Night 1320,0.78,https://store.steampowered.com/app/782070/Late_Night_1320/
32,3,Flashback,0.94,https://store.steampowered.com/app/961620/Flashback/
89,17,Endless Jade Sea Midori no Umi,0.84,https://store.steampowered.com/app/925470/Endless_Jade_Sea_Midori_no_Umi/
127,30,Flix and Chill,0.81,https://store.steampowered.com/app/595460/Flix_and_Chill/
196,41,Super Duper Party Pooper,0.83,https://store.steampowered.com/app/485870/Super_Duper_Party_Pooper/
364,16,TouHou Makuka Sai  Fantastic Danmaku Festival,0.96,https://store.steampowered.com/app/882710/_TouHou_Makuka_Sai__Fantastic_Danmaku_Festival/
14,4,Mystery Case Files 13th Skull Collectors Edition,0.83,https://store.steampowered.com/app/514700/Mystery_Case_Files_13th_Skull_Collectors_Edition/
285,25,Roundabout,0.92,https://store.steampowered.com/app/303430/Roundabout/
117,13,Dark Scavenger,0.9,https://store.steampowered.com/app/293880/Dark_Scavenger/
585,156,The Town of Light,0.79,https://store.steampowered.com/app/433100/The_Town_of_Light/
36,5,Lossless Scaling,0.9,https://store.steampowered.com/app/993090/Lossless_Scaling/
158,53,Dont Knock Twice,0.75,https://store.steampowered.com/app/328590/Dont_Knock_Twice/
56,33,Depth of Extinction,0.64,https://store.steampowered.com/app/636320/Depth_of_Extinction/
279,18,1bitHeart,0.94,https://store.steampowered.com/app/618720/1bitHeart/
165,37,Toadled,0.82,https://store.steampowered.com/app/521630/Toadled/
503,178,Homebrew  Patent Unknown,0.74,https://store.steampowered.com/app/325420/Homebrew__Patent_Unknown/
16,2,Cat Sorter VR,0.94,https://store.steampowered.com/app/645500/Cat_Sorter_VR/
194,27,12 Labours of Hercules V Kids of Hellas Platinum Edition,0.88,https://store.steampowered.com/app/491330/12_Labours_of_Hercules_V_Kids_of_Hellas_Platinum_Edition/
141,15,OhSir The Hollywood Roast,0.91,https://store.steampowered.com/app/575330/OhSir_The_Hollywood_Roast/
12,0,Sentinels,1.0,https://store.steampowered.com/app/388910/Sentinels/
443,24,KNIGHTS,0.95,https://store.steampowered.com/app/476240/KNIGHTS/
81,18,Cossacks Art of War,0.82,https://store.steampowered.com/app/4870/Cossacks_Art_of_War/
356,19,Polandball Can into Space,0.95,https://store.steampowered.com/app/441050/Polandball_Can_into_Space/
144,16,Camp Sunshine,0.9,https://store.steampowered.com/app/457570/Camp_Sunshine/
465,52,Windosill,0.9,https://store.steampowered.com/app/37600/Windosill/
101,11,Ogrest,0.91,https://store.steampowered.com/app/365170/Ogrest/
188,36,Spear of Destiny,0.84,https://store.steampowered.com/app/9000/Spear_of_Destiny/
665,91,Cosmic DJ,0.88,https://store.steampowered.com/app/297110/Cosmic_DJ/
168,42,Potato Thriller,0.8,https://store.steampowered.com/app/486650/Potato_Thriller/
291,93,Nantucket,0.76,https://store.steampowered.com/app/621220/Nantucket/
1181,147,Angvik,0.89,https://store.steampowered.com/app/278890/Angvik/
86,0,Graze Counter,1.0,https://store.steampowered.com/app/629440/Graze_Counter/
6,4,Command The Silent Service,0.6,https://store.steampowered.com/app/785930/Command_The_Silent_Service/
211,87,King Arthur  The Roleplaying Wargame,0.71,https://store.steampowered.com/app/24400/King_Arthur__The_Roleplaying_Wargame/
105,7,Old Friend,0.94,https://store.steampowered.com/app/570000/Old_Friend/
86,19,Mountain Crime Requital,0.82,https://store.steampowered.com/app/394680/Mountain_Crime_Requital/
52,9,Monster X Monster,0.86,https://store.steampowered.com/app/1073490/Monster_X_Monster/
2976,610,Resident Evil Revelations  Biohazard Revelations,0.83,https://store.steampowered.com/app/222480/Resident_Evil_Revelations__Biohazard_Revelations/
144,34,Act of War High Treason,0.81,https://store.steampowered.com/app/9760/Act_of_War_High_Treason/
99,24,NAM,0.81,https://store.steampowered.com/app/329650/NAM/
523,40,Zup S,0.93,https://store.steampowered.com/app/617670/Zup_S/
1825,203,Kung Fury Street Rage,0.9,https://store.steampowered.com/app/373180/Kung_Fury_Street_Rage/
406,174,Warhammer 40000 Space Wolf,0.7,https://store.steampowered.com/app/553210/Warhammer_40000_Space_Wolf/
883,133,Heroines Quest The Herald of Ragnarok,0.87,https://store.steampowered.com/app/283880/Heroines_Quest_The_Herald_of_Ragnarok/
12,3,Light Apprentice  The Comic Book RPG,0.8,https://store.steampowered.com/app/569570/Light_Apprentice__The_Comic_Book_RPG/
431,129,Reigns Game of Thrones,0.77,https://store.steampowered.com/app/897820/Reigns_Game_of_Thrones/
46,6,LEAVES  The Return,0.9,https://store.steampowered.com/app/569810/LEAVES__The_Return/
276,42,Space Pilgrim Episode II Epsilon Indi,0.87,https://store.steampowered.com/app/431710/Space_Pilgrim_Episode_II_Epsilon_Indi/
614,92,Space Pilgrim Episode I Alpha Centauri,0.87,https://store.steampowered.com/app/429470/Space_Pilgrim_Episode_I_Alpha_Centauri/
10,2,Inescapable VR Underground,0.91,https://store.steampowered.com/app/666340/Inescapable_VR_Underground/
21,4,Drawngeon Dungeons of Ink and Paper,0.84,https://store.steampowered.com/app/1000470/Drawngeon_Dungeons_of_Ink_and_Paper/
120,18,Among the Heavens,0.87,https://store.steampowered.com/app/409380/Among_the_Heavens/
52,13,QUAKE II Mission Pack The Reckoning,0.81,https://store.steampowered.com/app/2330/QUAKE_II_Mission_Pack_The_Reckoning/
148,95,The WatsonScott Test,0.61,https://store.steampowered.com/app/955060/The_WatsonScott_Test/
110,30,Indiana Jones and the Last Crusade,0.79,https://store.steampowered.com/app/32310/Indiana_Jones_and_the_Last_Crusade/
18,5,DriftForce,0.82,https://store.steampowered.com/app/674170/DriftForce/
958,131,Crystal City,0.88,https://store.steampowered.com/app/473740/Crystal_City/
14,4,Too Many Weapons,0.83,https://store.steampowered.com/app/646280/Too_Many_Weapons/
121,19,Polygon Attack,0.87,https://store.steampowered.com/app/529900/Polygon_Attack/
153,54,Haven Moon,0.74,https://store.steampowered.com/app/493720/Haven_Moon/
28,7,Virtual Villagers  The Secret City,0.8,https://store.steampowered.com/app/16180/Virtual_Villagers__The_Secret_City/
85,21,Mortars VR,0.81,https://store.steampowered.com/app/711440/Mortars_VR/
18,0,Mike Dies,1.0,https://store.steampowered.com/app/696200/Mike_Dies/
35,2,Giants Citizen Kabuto,0.97,https://store.steampowered.com/app/557750/Giants_Citizen_Kabuto/
168,96,Third Front WWII,0.64,https://store.steampowered.com/app/804730/Third_Front_WWII/
10,0,Kaiju Big Battel Fighto Fantasy,1.0,https://store.steampowered.com/app/611710/Kaiju_Big_Battel_Fighto_Fantasy/
80,14,MANOS,0.86,https://store.steampowered.com/app/350780/MANOS/
643,88,Nosferatu The Wrath of Malachi,0.88,https://store.steampowered.com/app/283290/Nosferatu_The_Wrath_of_Malachi/
504,758,Silent Hunter 5 Battle of the Atlantic,0.4,https://store.steampowered.com/app/48110/Silent_Hunter_5_Battle_of_the_Atlantic/
49,2,Choice of Alexandria,0.98,https://store.steampowered.com/app/466430/Choice_of_Alexandria/
12,4,Truth Disorder III  Gemini  III,0.81,https://store.steampowered.com/app/982450/Truth_Disorder_III__Gemini__III/
145,37,Catch a Falling Star,0.8,https://store.steampowered.com/app/451880/Catch_a_Falling_Star/
232,59,Soldiers Heroes of World War II,0.8,https://store.steampowered.com/app/11480/Soldiers_Heroes_of_World_War_II/
39,5,Freddi Fish 5 The Case of the Creature of Coral Cove,0.9,https://store.steampowered.com/app/294570/Freddi_Fish_5_The_Case_of_the_Creature_of_Coral_Cove/
12,2,Sexy Breakout,0.92,https://store.steampowered.com/app/1048270/Sexy_Breakout/
25,6,Achievement Machine,0.83,https://store.steampowered.com/app/851000/Achievement_Machine/
9,6,Clash of Chefs VR,0.66,https://store.steampowered.com/app/960040/Clash_of_Chefs_VR/
10,2,VRCURATOR,0.91,https://store.steampowered.com/app/607560/VRCURATOR/
110,33,Starseed Pilgrim,0.77,https://store.steampowered.com/app/230980/Starseed_Pilgrim/
6,10,Trinity VR,0.43,https://store.steampowered.com/app/970130/Trinity_VR/
28,7,Phantasmagoria 2 A Puzzle of Flesh,0.82,https://store.steampowered.com/app/501970/Phantasmagoria_2_A_Puzzle_of_Flesh/
124,40,The Spatials Galactology,0.76,https://store.steampowered.com/app/450700/The_Spatials_Galactology/
29,3,Crystal Caves,0.93,https://store.steampowered.com/app/358260/Crystal_Caves/
45,16,Wars Across The World,0.75,https://store.steampowered.com/app/341040/Wars_Across_The_World/
11,0,From Beyond Prologue,1.0,https://store.steampowered.com/app/971430/From_Beyond_Prologue/
104,65,PACMAN MUSEUM,0.62,https://store.steampowered.com/app/236470/PACMAN_MUSEUM/
152,51,Warplanes WW2 Dogfight,0.75,https://store.steampowered.com/app/936780/Warplanes_WW2_Dogfight/
31,31,Fear Effect Sedna,0.51,https://store.steampowered.com/app/546900/Fear_Effect_Sedna/
162,58,Magical Battle Festa,0.74,https://store.steampowered.com/app/292480/Magical_Battle_Festa/
28,38,Music Wars Empire,0.43,https://store.steampowered.com/app/479100/Music_Wars_Empire/
58,21,TinyTasy Town,0.74,https://store.steampowered.com/app/815210/TinyTasy_Town/
19,1,Drumpf Rise Up Libertonia,0.95,https://store.steampowered.com/app/791020/Drumpf_Rise_Up_Libertonia/
41,0,National Park Girls,1.0,https://store.steampowered.com/app/1036580/National_Park_Girls/
176,118,Space Rogue,0.6,https://store.steampowered.com/app/364300/Space_Rogue/
43,20,FourChords Guitar Karaoke,0.69,https://store.steampowered.com/app/476930/FourChords_Guitar_Karaoke/
38,12,Maniac Mansion,0.76,https://store.steampowered.com/app/529890/Maniac_Mansion/
45,3,12 Labours of Hercules VII Fleecing the Fleece Platinum Edition,0.95,https://store.steampowered.com/app/663210/12_Labours_of_Hercules_VII_Fleecing_the_Fleece_Platinum_Edition/
41,3,Psebay,0.95,https://store.steampowered.com/app/608660/Psebay/
13,0,Wings of Glass,1.0,https://store.steampowered.com/app/1010780/Wings_of_Glass/
167,117,Dimmdrive  Gaming Ramdrive  10000 MBs,0.59,https://store.steampowered.com/app/337070/Dimmdrive__Gaming_Ramdrive__10000_MBs/
819,289,GuJian,0.74,https://store.steampowered.com/app/570780/GuJian/
258,96,Total Miner,0.73,https://store.steampowered.com/app/347600/Total_Miner/
34,2,Induction,0.97,https://store.steampowered.com/app/381890/Induction/
27,5,Loyalty and Blood Viktor Origins,0.87,https://store.steampowered.com/app/624320/Loyalty_and_Blood_Viktor_Origins/
24,13,Duck Life Battle,0.67,https://store.steampowered.com/app/914170/Duck_Life_Battle/
31,5,WaveLand,0.88,https://store.steampowered.com/app/532170/WaveLand/
9,3,The Last Wizard,0.83,https://store.steampowered.com/app/884420/The_Last_Wizard/
167,48,Rock God Tycoon,0.78,https://store.steampowered.com/app/410840/Rock_God_Tycoon/
467,125,Easy Red,0.79,https://store.steampowered.com/app/741670/Easy_Red/
11,2,Gebubs Adventure,0.92,https://store.steampowered.com/app/509160/Gebubs_Adventure/
12,4,Hyperdrive Massacre,0.81,https://store.steampowered.com/app/402390/Hyperdrive_Massacre/
43,4,The Lonesome Fog,0.93,https://store.steampowered.com/app/446830/The_Lonesome_Fog/
34,7,Amberskull,0.85,https://store.steampowered.com/app/736250/Amberskull/
319,165,VoidExpanse,0.66,https://store.steampowered.com/app/324260/VoidExpanse/
16,2,Monster Bash,0.94,https://store.steampowered.com/app/358210/Monster_Bash/
30,5,Silver Creek Falls Chapter 2,0.88,https://store.steampowered.com/app/403070/Silver_Creek_Falls_Chapter_2/
14,2,Creatures Such as We,0.93,https://store.steampowered.com/app/633600/Creatures_Such_as_We/
37,10,DYE,0.8,https://store.steampowered.com/app/503550/DYE/
57,27,Fighting Fantasy Classics,0.69,https://store.steampowered.com/app/856880/Fighting_Fantasy_Classics/
16,21,Liberty Prime,0.45,https://store.steampowered.com/app/921970/Liberty_Prime/
10,3,Close Your Eyes Anniversary Remake,0.84,https://store.steampowered.com/app/706710/Close_Your_Eyes_Anniversary_Remake/
55,24,Bannerman,0.7,https://store.steampowered.com/app/456170/Bannerman/
236,279,Dude Simulator,0.46,https://store.steampowered.com/app/654990/Dude_Simulator/
35,9,Battle Riders,0.81,https://store.steampowered.com/app/418060/Battle_Riders/
21,3,JUDGEMENT SILVERSWORD  Resurrection,0.91,https://store.steampowered.com/app/278510/JUDGEMENT_SILVERSWORD__Resurrection/
11,8,Robot Squad Simulator 2017,0.63,https://store.steampowered.com/app/405760/Robot_Squad_Simulator_2017/
68,21,Magic Scroll Tactics,0.77,https://store.steampowered.com/app/840100/Magic_Scroll_Tactics/
114,37,Return to Mysterious Island,0.76,https://store.steampowered.com/app/277110/Return_to_Mysterious_Island/
62,19,Maytroid I swear its a nice game too,0.77,https://store.steampowered.com/app/960190/Maytroid_I_swear_its_a_nice_game_too/
645,364,Operation Flashpoint Dragon Rising,0.64,https://store.steampowered.com/app/12830/Operation_Flashpoint_Dragon_Rising/
18,3,Bound Up  Squirming,0.9,https://store.steampowered.com/app/959050/Bound_Up__Squirming/
21,3,Arcane Golf,0.91,https://store.steampowered.com/app/897800/Arcane_Golf/
30,2,TAMASHII,0.96,https://store.steampowered.com/app/1026400/TAMASHII/
24,3,PuttPutt and Peps BalloonoRama,0.92,https://store.steampowered.com/app/284000/PuttPutt_and_Peps_BalloonoRama/
11,0,A Day in the Woods,1.0,https://store.steampowered.com/app/526890/A_Day_in_the_Woods/
14,5,Disneys Hercules,0.78,https://store.steampowered.com/app/987400/Disneys_Hercules/
41,14,Save Koch,0.76,https://store.steampowered.com/app/1016720/Save_Koch/
150,74,The I of the Dragon,0.67,https://store.steampowered.com/app/279720/The_I_of_the_Dragon/
11,2,GlassSmash,0.92,https://store.steampowered.com/app/1052220/GlassSmash/
11,2,Drink Em,0.92,https://store.steampowered.com/app/821230/Drink_Em/
216,164,The Ship Remasted,0.57,https://store.steampowered.com/app/383790/The_Ship_Remasted/
650,229,Out There  Edition,0.74,https://store.steampowered.com/app/334420/Out_There__Edition/
12,2,HexUp,0.92,https://store.steampowered.com/app/765610/HexUp/
20,5,Type Defense,0.8,https://store.steampowered.com/app/904440/Type_Defense/
53,15,ARCADE GAME SERIES Ms PACMAN,0.79,https://store.steampowered.com/app/403410/ARCADE_GAME_SERIES_Ms_PACMAN/
22,6,Battle Royale Builder,0.82,https://store.steampowered.com/app/889170/Battle_Royale_Builder/
7,3,Metal Assault,0.7,https://store.steampowered.com/app/570850/Metal_Assault/
40,13,Affairs of the Court Choice of Romance,0.77,https://store.steampowered.com/app/492370/Affairs_of_the_Court_Choice_of_Romance/
19,8,12 HOURS,0.74,https://store.steampowered.com/app/1063560/12_HOURS/
40,7,Lofi Ping Pong,0.87,https://store.steampowered.com/app/1028570/Lofi_Ping_Pong/
33,11,Tasty Planet,0.75,https://store.steampowered.com/app/687540/Tasty_Planet/
24,4,Freddi Fish and Luthers Maze Madness,0.89,https://store.steampowered.com/app/284020/Freddi_Fish_and_Luthers_Maze_Madness/
35,0,Lilys Night Off,1.0,https://store.steampowered.com/app/890750/Lilys_Night_Off/
17,0,RPG Fighter League,1.0,https://store.steampowered.com/app/550170/RPG_Fighter_League/
8,2,Super Lovely Planet,0.8,https://store.steampowered.com/app/588540/Super_Lovely_Planet/
426,363,Midair,0.54,https://store.steampowered.com/app/439370/Midair/
37,7,Katy and Bob Safari Cafe,0.86,https://store.steampowered.com/app/567160/Katy_and_Bob_Safari_Cafe/
8,3,Guard of Wonderland VR,0.81,https://store.steampowered.com/app/799730/Guard_of_Wonderland_VR/
37,40,Crafting Dead,0.49,https://store.steampowered.com/app/657990/Crafting_Dead/
834,656,Assassins Creed Liberation HD,0.56,https://store.steampowered.com/app/260210/Assassins_Creed_Liberation_HD/
